lang,n_samples,accuracy,estimate_method,iter,diff
dutch,15,0.64670205,rc,9,0.2714177437073541
dutch,30,0.5701289,rc,4,0.19484459370735413
italian,20,0.45564824,rc,5,0.010614079939347987
spanish,50,0.56482175,rc,6,0.018953668119787714
dutch,30,0.52994692,rc,0,0.15466261370735407
spanish,50,0.55724026,rc,7,0.011372178119787746
dutch,20,0.29871114,rc,6,0.07657316629264593
spanish,100,0.60272925,rc,3,0.0568611681197877
italian,20,0.38134948999999996,rc,0,0.08491282993934801
dutch,20,0.46853679,rc,7,0.09325248370735406
spanish,100,0.5883244000000001,rc,2,0.042456318119787784
italian,20,0.51630023,rc,1,0.05003791006065206
dutch,20,0.46247159000000004,rc,4,0.08718728370735412
spanish,100,0.5125094,rc,1,0.03335868188021229
spanish,50,0.70204691,rc,0,0.15617882811978767
dutch,20,0.42759667,rc,8,0.05231236370735409
italian,20,0.23047764,rc,2,0.23578467993934796
dutch,20,0.46322972,rc,3,0.08794541370735409
spanish,50,0.50568607,rc,9,0.04018201188021231
italian,20,0.5564822099999999,rc,3,0.0902198900606519
dutch,20,0.3358605,rc,9,0.03942380629264591
spanish,50,0.5966640700000001,rc,8,0.050795988119787805
italian,20,0.42835481999999997,rc,4,0.037907499939348
dutch,20,0.31235785000000005,rc,2,0.06292645629264587
spanish,100,0.53904465,rc,0,0.006823431880212283
italian,30,0.44351780999999996,rc,0,0.022744509939348012
italian,100,0.43138734999999995,rc,3,0.03487496993934802
dutch,15,0.30022744,rc,7,0.07505686629264591
italian,30,0.45261562,rc,1,0.013646699939347973
italian,30,0.41698256,rc,2,0.04927975993934797
spanish,30,0.5299469400000001,rc,6,0.01592114188021221
spanish,30,0.5413191700000001,rc,7,0.004548911880212225
italian,30,0.42153146999999996,rc,3,0.044730849939348005
dutch,30,0.51705837,rc,6,0.14177406370735407
spanish,30,0.54131919,rc,8,0.004548891880212347
spanish,30,0.46626232,rc,5,0.07960576188021229
dutch,30,0.43896892,rc,7,0.06368461370735407
dutch,30,0.25852917,rc,5,0.11675513629264594
spanish,30,0.36467022,rc,9,0.1811978618802123
dutch,15,0.52918877,rc,8,0.15390446370735406
spanish,10,0.2584506051463929,gmpirt,1,0.2874174767338194
dutch,20,0.4228209673779908,gmpirt,3,0.04753666108534488
german,100,0.45568993538789426,gmpirt,8,0.07206597784430063
spanish,10,0.3933118440720791,gmpirt,0,0.1525562378081332
romanian,50,0.41124054452732994,gmpirt,0,0.027616586983736313
italian,100,0.3933717782573972,gmpirt,9,0.07289054168195075
romanian,100,0.3598948074792845,gmpirt,5,0.023729150064309146
german,100,0.38236988979828845,gmpirt,9,0.0012540677453051763
german,100,0.4470394084313838,gmpirt,7,0.06341545088779016
italian,100,0.42170729767461035,gmpirt,8,0.04455502226473762
dutch,30,0.5700366098806502,gmpirt,9,0.19475230358800427
dutch,50,0.35750477754377724,gmpirt,3,0.017779528748868678
romanian,30,0.2645330017725214,gmpirt,5,0.1190909557710722
romanian,10,0.24624739738794865,gmpirt,0,0.13737656015564498
dutch,15,0.38074324513497454,gmpirt,4,0.00545893884232862
romanian,10,0.1579597362113102,gmpirt,5,0.22566422133228342
romanian,30,0.3735795395185073,gmpirt,4,0.010044418025086321
dutch,100,0.3849271753478153,gmpirt,7,0.009642869055169367
dutch,50,0.40148198567344995,gmpirt,0,0.02619767938080403
romanian,10,0.2548540413157425,gmpirt,4,0.1287699162278511
dutch,10,0.3820658118828094,gmpirt,1,0.006781505590163495
romanian,100,0.40583358673071385,gmpirt,4,0.022209629187120217
dutch,20,0.3619871142910733,gmpirt,2,0.013297192001572644
romanian,100,0.3277350018482633,gmpirt,3,0.05588895569533031
dutch,100,0.3895847824055869,gmpirt,8,0.014300476112940996
romanian,10,0.16922884585400627,gmpirt,2,0.21439511168958736
dutch,10,0.18781333907263476,gmpirt,0,0.18747096722001116
dutch,20,0.3219580036815181,gmpirt,9,0.05332630261112781
romanian,10,0.13301192460313246,gmpirt,1,0.2506120329404612
dutch,100,0.4095399946906938,gmpirt,9,0.03425568839804788
romanian,10,0.32973970916336187,gmpirt,3,0.05388424838023176
german,100,0.3419766592486987,gmpirt,6,0.04164729829489494
spanish,10,0.08070101128301495,gmpirt,2,0.46516707059719736
romanian,30,0.35467484376668323,gmpirt,6,0.028949113776910396
german,50,0.30252394917712844,gmpirt,9,0.08110000836646519
dutch,20,0.4196400637227917,gmpirt,4,0.044355757430145804
romanian,100,0.37527303153458824,gmpirt,8,0.008350926009005388
spanish,10,0.47730709267336374,gmpirt,6,0.06856098920684855
german,50,0.3806282249567286,gmpirt,8,0.0029957325868650297
italian,100,0.4828804923333293,gmpirt,4,0.016618172393981334
dutch,30,0.5209999972343304,gmpirt,8,0.14571569094168452
romanian,30,0.397548377365634,gmpirt,7,0.013924419822040346
dutch,15,0.4233681681174866,gmpirt,6,0.0480838618248407
spanish,10,0.586327244648517,gmpirt,7,0.040459162768304746
dutch,20,0.3792284943337435,gmpirt,6,0.003944188041097585
german,50,0.4056663026389057,gmpirt,6,0.022042345095312055
romanian,30,0.39347870270510815,gmpirt,8,0.009854745161514522
romanian,100,0.3301905583271407,gmpirt,9,0.053433399216452904
spanish,10,0.353134554715448,gmpirt,8,0.19273352716476427
german,50,0.3468371960194483,gmpirt,5,0.03678676152414534
german,50,0.3290178981060006,gmpirt,7,0.05460605943759306
dutch,20,0.39808676097703755,gmpirt,8,0.022802454684391626
italian,100,0.39814971771358876,gmpirt,5,0.06811260222575921
spanish,10,0.3472092930088625,gmpirt,5,0.1986587888713498
romanian,100,0.32669092329643445,gmpirt,2,0.056933034247159175
german,100,0.4083839692575826,gmpirt,5,0.02476001171398895
italian,100,0.3916702329456886,gmpirt,7,0.07459208699365938
german,100,0.396441145190937,gmpirt,4,0.012817187647343353
romanian,100,0.37588839023107196,gmpirt,6,0.007735567312521674
spanish,10,0.4964581370914787,gmpirt,3,0.04940994478873362
dutch,30,0.39377190347659374,gmpirt,7,0.018487597183947824
german,100,0.4233556312941461,gmpirt,0,0.039731673750552476
german,100,0.4266805637765092,gmpirt,3,0.04305660623291557
dutch,20,0.48080421109740534,gmpirt,7,0.10551990480475942
spanish,10,0.4620696374612193,gmpirt,4,0.08379844441899298
german,100,0.3737882447663904,gmpirt,2,0.009835712777203243
italian,100,0.5074792807351411,gmpirt,6,0.04121696079579318
romanian,100,0.318604019579346,gmpirt,7,0.06501993796424765
german,100,0.3298755635921824,gmpirt,1,0.05374839395141123
romanian,30,0.3301666655294274,gmpirt,9,0.05345729201416621
dutch,15,0.4930925084329776,gmpirt,5,0.11780820214033166
dutch,10,0.19377921848467253,gmpirt,2,0.1815050878079734
romanian,10,0.1404916218691493,gmpirt,7,0.24313233567444434
dutch,100,0.3352781502506085,gmpirt,6,0.040006156042037444
romanian,20,0.25711744834714273,gmpirt,3,0.1265065091964509
dutch,10,0.31014121091468794,gmpirt,9,0.06514309537795798
romanian,50,0.3025514737693885,gmpirt,6,0.08107248377420512
dutch,30,0.48727826665722995,gmpirt,3,0.11199396036458403
romanian,20,0.3069146315369895,gmpirt,2,0.07670932600660413
dutch,50,0.43337169022889155,gmpirt,7,0.05808738393624563
dutch,50,0.4814854717504594,gmpirt,2,0.1062011654578135
romanian,20,0.35476505191369445,gmpirt,1,0.02885890562989918
romanian,30,0.3466486669503024,gmpirt,1,0.03697529059329124
dutch,50,0.3465991592577401,gmpirt,8,0.028685147034905822
romanian,20,0.26812723574454245,gmpirt,0,0.11549672179905118
dutch,10,0.3248376505275351,gmpirt,8,0.050446655765110815
romanian,50,0.35650594218535825,gmpirt,7,0.02711801535823538
romanian,15,0.14110020236905585,gmpirt,9,0.24252375517453778
dutch,20,0.4983301595723765,gmpirt,0,0.12304585327973055
dutch,50,0.37424915102732026,gmpirt,6,0.0010351552653256602
dutch,15,0.5875769078266495,gmpirt,9,0.2122926015340036
dutch,30,0.301832012812415,gmpirt,5,0.07345229348023091
romanian,20,0.3272216988296561,gmpirt,4,0.0564022587139375
dutch,15,0.627949930152368,gmpirt,8,0.2526656238597221
romanian,50,0.3704212513439037,gmpirt,4,0.01320270619968994
romanian,20,0.2843257690534928,gmpirt,8,0.0992981884901008
dutch,50,0.4396754811368574,gmpirt,4,0.06439117484421147
romanian,20,0.20393903862683188,gmpirt,7,0.17968491891676175
dutch,30,0.5279561301707372,gmpirt,4,0.15267182387809125
dutch,15,0.384464997240729,gmpirt,1,0.009180690948083103
dutch,50,0.4524448789407958,gmpirt,9,0.0771605726481499
italian,100,0.37883205196932496,gmpirt,3,0.08743026797002301
romanian,20,0.3851161665972746,gmpirt,6,0.0014922090536809707
romanian,50,0.39216362021268303,gmpirt,5,0.008539662669089398
dutch,15,0.19874833186794216,gmpirt,2,0.17653597442470376
dutch,50,0.5407332959991717,gmpirt,5,0.16544898970652583
romanian,20,0.2187671495240375,gmpirt,5,0.16485680801955613
dutch,15,0.48919157641480204,gmpirt,0,0.11390727012215612
romanian,30,0.3000356786706586,gmpirt,0,0.08358827887293502
romanian,50,0.4134332974617203,gmpirt,3,0.029809339918126676
romanian,10,0.17667040967064185,gmpirt,6,0.20695354787295178
romanian,15,0.25012135968427807,gmpirt,8,0.13350259785931556
romanian,50,0.3809687874797213,gmpirt,8,0.0026551700638723363
dutch,10,0.2786940433211703,gmpirt,4,0.0965902629714756
romanian,30,0.2919409086282307,gmpirt,3,0.09168304891536294
romanian,15,0.09470431320292097,gmpirt,0,0.28891964434067263
dutch,20,0.46224483997808175,gmpirt,1,0.08696053368543583
dutch,100,0.5065965700058395,gmpirt,4,0.13131226371319354
romanian,10,0.0326613781147854,gmpirt,9,0.3509625794288082
dutch,30,0.5151712619268212,gmpirt,6,0.13988695563417525
dutch,10,0.33764214597483344,gmpirt,3,0.03764216031781248
romanian,50,0.3674291320923736,gmpirt,1,0.01619482545122003
romanian,10,0.017324165416304632,gmpirt,8,0.366299792127289
dutch,100,0.4470005379284192,gmpirt,5,0.07171623163577329
romanian,100,0.4156743765468178,gmpirt,1,0.032050419003224195
dutch,30,0.520780286196267,gmpirt,0,0.14549597990362112
romanian,20,0.46479131127554324,gmpirt,9,0.08116735373194961
dutch,15,0.3467234850485539,gmpirt,7,0.02856082124409204
romanian,100,0.3290580014708563,gmpirt,0,0.05456595607273734
romanian,15,0.45303771073728366,gmpirt,1,0.06941375319369003
dutch,100,0.3931824671508586,gmpirt,3,0.017898160858212664
romanian,15,0.19686163686655528,gmpirt,2,0.18676232067703835
romanian,15,0.27476212539991274,gmpirt,7,0.10886183214368089
dutch,30,0.5316594288161186,gmpirt,2,0.1563751225234727
dutch,100,0.4523668858281419,gmpirt,0,0.07708257953549597
romanian,15,0.37709424384498513,gmpirt,6,0.006529713698608497
romanian,50,0.3508481906692418,gmpirt,2,0.03277576687435185
dutch,10,0.2247329174737312,gmpirt,6,0.15055138881891472
dutch,15,0.3888531075248969,gmpirt,3,0.01356880123225096
dutch,10,0.4323852776790841,gmpirt,7,0.05710097138643816
romanian,15,0.28329336510598824,gmpirt,5,0.10033059243760539
romanian,30,0.18020009032864337,gmpirt,2,0.20342386721495026
romanian,50,0.3480895776991594,gmpirt,9,0.03553437984443425
romanian,15,0.4215794575174301,gmpirt,4,0.03795549997383646
dutch,100,0.4415567970189545,gmpirt,2,0.06627249072630859
dutch,10,0.4817164856359546,gmpirt,5,0.10643217934330867
dutch,50,0.41546113453657235,gmpirt,1,0.04017682824392643
dutch,30,0.33049981425002695,gmpirt,1,0.04478449204261897
dutch,100,0.4570680579379115,gmpirt,1,0.08178375164526558
romanian,15,0.3730929739052155,gmpirt,3,0.010530983638378122
spanish,100,0.5171409456735094,gmpirt,4,0.028727136206702863
german,10,0.15960690891609947,gmpirt,7,0.22401704862749416
italian,50,0.2928472417659412,gmpirt,4,0.1734150781734068
german,20,0.34037384437607965,gmpirt,4,0.04325011316751398
italian,50,0.42499723551841767,gmpirt,8,0.0412650844209303
german,10,0.38155924501875016,gmpirt,5,0.0020647125248434706
spanish,50,0.6239811480236606,gmpirt,0,0.07811306614344826
italian,15,0.29864587594759345,gmpirt,0,0.16761644399175452
german,30,0.5018907795367417,gmpirt,3,0.11826682199314803
german,15,0.32635498711578803,gmpirt,5,0.0572689704278056
spanish,15,0.6540101555980407,gmpirt,5,0.10814207371782836
german,10,0.48955236560071264,gmpirt,6,0.105928408057119
italian,30,0.45730286618307053,gmpirt,0,0.008959453756277436
italian,10,0.2298936960162813,gmpirt,3,0.23636862392306668
spanish,20,0.43909579103383056,gmpirt,9,0.10677229084638173
italian,30,0.40188607238700635,gmpirt,7,0.06437624755234161
italian,10,0.5341385553119518,gmpirt,9,0.06787623537260379
spanish,30,0.5686829802985828,gmpirt,8,0.022814898418370477
spanish,30,0.3864569658900099,gmpirt,9,0.1594111159902024
spanish,20,0.48643973159837195,gmpirt,0,0.05942835028184035
german,30,0.33441195181573496,gmpirt,4,0.049212005727858665
spanish,50,0.490721024640427,gmpirt,1,0.0551470572397853
italian,10,0.5576690323133313,gmpirt,2,0.09140671237398335
german,15,0.1437371761581006,gmpirt,6,0.23988678138549302
german,30,0.4572171179567027,gmpirt,6,0.0735931604131091
italian,50,0.4385462310517996,gmpirt,9,0.027716088887548396
spanish,50,0.6666862767494864,gmpirt,3,0.12081819486927414
german,20,0.3547687996074882,gmpirt,7,0.028855157936105436
italian,20,0.5746553431582513,gmpirt,7,0.10839302321890332
italian,20,0.40629503186789606,gmpirt,9,0.05996728807145191
spanish,20,0.5671386367676449,gmpirt,7,0.02127055488743257
italian,20,0.33717814067268104,gmpirt,8,0.12908417926666693
german,10,0.3903493106493161,gmpirt,4,0.006725353105722476
german,30,0.5366921361747179,gmpirt,5,0.15306817863112426
spanish,15,0.4250064726893067,gmpirt,4,0.1208616091909056
spanish,20,0.5795709651948326,gmpirt,8,0.03370288331462035
italian,30,0.2903557069792457,gmpirt,8,0.1759066129601023
italian,15,0.3581182281659884,gmpirt,1,0.1081440917733596
spanish,50,0.4929267006745948,gmpirt,2,0.05294138120561748
german,30,0.2686438384270493,gmpirt,2,0.11498011911654432
spanish,15,0.5876175140255673,gmpirt,6,0.04174943214535498
italian,30,0.4106425723498026,gmpirt,1,0.055619747589545354
german,20,0.4185726760739731,gmpirt,9,0.03494871853037945
italian,50,0.3622840912403527,gmpirt,6,0.10397822869899526
italian,30,0.38881854084111866,gmpirt,6,0.0774437790982293
german,15,0.3688338085409546,gmpirt,3,0.01479014900263903
spanish,30,0.4544351582647248,gmpirt,1,0.0914329236154875
italian,10,0.4971575102690248,gmpirt,6,0.030895190329676858
italian,30,0.4863770915805775,gmpirt,4,0.020114771641229545
german,15,0.2572054817759716,gmpirt,0,0.12641847576762205
spanish,30,0.5756163995558767,gmpirt,3,0.029748317675664437
spanish,15,0.3403020044291788,gmpirt,8,0.2055660774510335
german,15,0.33404833024170794,gmpirt,1,0.049575627301885694
italian,30,0.56933405350665,gmpirt,5,0.10307173356730204
spanish,30,0.5462734324333456,gmpirt,2,0.00040535055313328794
dutch,20,0.42269621943569075,gmpirt,5,0.047411913143044826
italian,10,0.28078203935854285,gmpirt,5,0.18548028058080512
german,15,0.6123443637789835,gmpirt,2,0.22872040623538986
german,20,0.32020452040994984,gmpirt,8,0.06341943713364379
spanish,30,0.41627349327664687,gmpirt,4,0.12959458860356543
italian,30,0.4129880229405033,gmpirt,3,0.05327429699884467
german,20,0.5433174195815984,gmpirt,6,0.15969346203800477
spanish,30,0.5865355867682267,gmpirt,7,0.040667504888014405
german,10,0.2912805951948761,gmpirt,8,0.09234336234871754
german,30,0.4453078613554332,gmpirt,1,0.06168390381183958
german,20,0.40406525093087553,gmpirt,5,0.0204412933872819
german,15,0.3096056148102314,gmpirt,4,0.07401834273336222
spanish,30,0.44978377734235053,gmpirt,0,0.09608430453786176
italian,50,0.4494349830416305,gmpirt,7,0.016827336897717482
italian,10,0.42271972427161647,gmpirt,8,0.0435425956677315
italian,30,0.4469221477138754,gmpirt,2,0.019340172225472574
spanish,30,0.5457062229587916,gmpirt,6,0.00016185892142073222
italian,10,0.5197242582786517,gmpirt,4,0.05346193833930368
german,30,0.3408033197094565,gmpirt,0,0.04282063783413714
spanish,15,0.5790703506758714,gmpirt,7,0.03320226879565913
german,10,0.31665839959260333,gmpirt,9,0.0669655579509903
spanish,30,0.39572099881017564,gmpirt,5,0.15014708307003666
italian,10,0.622556605766827,gmpirt,7,0.15629428582747906
spanish,15,0.5830321873975557,gmpirt,9,0.03716410551734339
german,20,0.38623334280244415,gmpirt,3,0.002609385258850516
italian,15,0.3879239312264888,gmpirt,2,0.07833838871285914
german,10,0.27889634451962075,gmpirt,3,0.10472761302397288
spanish,50,0.5432434536935029,gmpirt,4,0.002624628186709388
spanish,15,0.43788513019635017,gmpirt,0,0.10798295168386213
italian,20,0.47497847502718515,gmpirt,1,0.008716155087837185
spanish,100,0.5024966018204584,gmpirt,0,0.043371480059753886
spanish,100,0.5205807046900385,gmpirt,7,0.02528737719017382
german,15,0.333670452470131,gmpirt,8,0.049953505073462634
spanish,20,0.475741719423742,gmpirt,2,0.0701263624564703
german,20,0.2975693213319005,gmpirt,1,0.08605463621169313
german,50,0.3428296711736831,gmpirt,2,0.040794286369910504
italian,15,0.6396862398388341,gmpirt,6,0.17342391989948613
spanish,50,0.45483193101267194,gmpirt,9,0.09103615086754036
german,50,0.44288753001498754,gmpirt,1,0.05926357247139391
italian,100,0.4722579262039762,gmpirt,1,0.00599560626462825
german,10,0.3804838470225324,gmpirt,2,0.0031401105210612235
spanish,100,0.5971234874368971,gmpirt,8,0.05125540555668484
italian,20,0.5060627167858955,gmpirt,3,0.03980039684654757
italian,15,0.4400079852251302,gmpirt,5,0.026254334714217786
italian,20,0.2255208728642084,gmpirt,2,0.24074144707513956
italian,50,0.36455606801069884,gmpirt,1,0.10170625192864913
italian,10,0.5965736202489629,gmpirt,0,0.1303113003096149
italian,15,0.604781779163178,gmpirt,7,0.13851945922383002
italian,50,0.3989361069775299,gmpirt,2,0.06732621296181807
italian,15,0.34482424162749997,gmpirt,9,0.121438078311848
spanish,100,0.5831007516842153,gmpirt,3,0.03723266980400297
italian,15,0.20465341039151203,gmpirt,8,0.26160890954783594
german,50,0.4739049803111136,gmpirt,4,0.09028102276751998
spanish,10,0.434966509767322,gmpirt,9,0.11090157211289031
german,20,0.2886190716383692,gmpirt,0,0.09500488590522443
spanish,20,0.5176753315580482,gmpirt,3,0.028192750322164062
german,15,0.36366755187993316,gmpirt,9,0.01995640566366047
spanish,100,0.486504758075579,gmpirt,5,0.05936332380463327
italian,20,0.36122376175866744,gmpirt,0,0.10503855818068053
spanish,100,0.5592589920463917,gmpirt,2,0.013390910166179437
german,50,0.4049539902797653,gmpirt,3,0.021330032736171678
spanish,20,0.31108818575280384,gmpirt,4,0.23477989612740846
italian,100,0.45814738300682156,gmpirt,2,0.008114936932526406
spanish,100,0.4928325451042956,gmpirt,1,0.053035536775916714
spanish,100,0.4603267049372979,gmpirt,6,0.08554137694291442
german,50,0.3846518730528804,gmpirt,0,0.0010279155092867698
spanish,20,0.5908253435677324,gmpirt,5,0.04495726168752012
italian,50,0.5027904036349083,gmpirt,5,0.036528083695560376
italian,10,0.5876028216141863,gmpirt,1,0.12134050167483834
german,20,0.24069754114460828,gmpirt,2,0.14292641639898535
german,15,0.19445195475197355,gmpirt,7,0.18917200279162008
italian,50,0.42370022016310915,gmpirt,0,0.042562099776238815
italian,20,0.519705847502209,gmpirt,5,0.05344352756286108
spanish,50,0.5303184837773596,gmpirt,5,0.015549598102852724
german,30,0.4030181431475554,gmpirt,8,0.019394185603961778
italian,100,0.33282742816122657,gmpirt,0,0.1334348917781214
spanish,20,0.6292535982448193,gmpirt,6,0.083385516364607
italian,30,0.46126377804396745,gmpirt,9,0.004998541895380515
german,10,0.6531542486107651,gmpirt,1,0.26953029106717147
italian,15,0.5818735676930673,gmpirt,3,0.11561124775371934
italian,20,0.4226487560228789,gmpirt,6,0.04361356391646909
german,30,0.2689875092551586,gmpirt,7,0.11463644828843506
spanish,20,0.4372495984228735,gmpirt,1,0.10861848345733882
spanish,15,0.5884175153731594,gmpirt,3,0.04254943349294715
german,10,0.5351538120390753,gmpirt,0,0.15152985449548168
spanish,50,0.5259422026732241,gmpirt,6,0.019925879206988184
italian,15,0.5178819965119243,gmpirt,4,0.05161967657257638
spanish,15,0.48410553147733637,gmpirt,2,0.061762550402875926
italian,50,0.3518740878623434,gmpirt,3,0.11438823207700455
spanish,50,0.5628775116559219,gmpirt,7,0.017009429775709628
spanish,100,0.612197564781256,gmpirt,9,0.06632948290104368
italian,20,0.46593021012267777,gmpirt,4,0.0003321098166702008
german,30,0.44103451819286144,gmpirt,9,0.057410560649267806
spanish,50,0.5731067057887145,gmpirt,8,0.02723862390850218
spanish,15,0.5652765034196288,gmpirt,1,0.019408421539416465
dutch,20,0.35,random,7,0.02528430629264594
dutch,30,0.5,random,2,0.12471569370735408
dutch,20,0.3,random,8,0.07528430629264593
dutch,15,0.5333333333333333,random,1,0.1580490270406874
dutch,15,0.4666666666666667,random,2,0.09138236037402075
dutch,15,0.3333333333333333,random,3,0.041950972959312605
dutch,20,0.2,random,5,0.1752843062926459
dutch,20,0.55,random,4,0.17471569370735412
dutch,20,0.4,random,6,0.024715693707354103
dutch,15,0.3333333333333333,random,9,0.041950972959312605
dutch,30,0.26666666666666666,random,3,0.10861763962597926
dutch,30,0.4666666666666667,random,4,0.09138236037402075
dutch,30,0.4,random,7,0.024715693707354103
dutch,30,0.4666666666666667,random,6,0.09138236037402075
dutch,20,0.25,random,3,0.12528430629264592
dutch,20,0.3,random,0,0.07528430629264593
dutch,20,0.5,random,1,0.12471569370735408
dutch,30,0.4,random,5,0.024715693707354103
dutch,15,0.6,random,4,0.22471569370735406
dutch,20,0.5,random,2,0.12471569370735408
dutch,30,0.36666666666666664,random,1,0.008617639625979279
dutch,30,0.4,random,0,0.024715693707354103
dutch,20,0.3,random,9,0.07528430629264593
dutch,15,0.2,random,5,0.1752843062926459
dutch,15,0.4,random,6,0.024715693707354103
dutch,15,0.4,random,7,0.024715693707354103
dutch,15,0.26666666666666666,random,8,0.10861763962597926
german,50,0.42,random,5,0.036376042456406354
dutch,10,0.3,random,9,0.07528430629264593
italian,15,0.4,random,9,0.06626231993934795
italian,20,0.3,random,0,0.16626231993934798
italian,20,0.7,random,1,0.233737680060652
italian,20,0.6,random,2,0.133737680060652
italian,20,0.55,random,3,0.08373768006065208
italian,20,0.25,random,4,0.21626231993934797
italian,15,0.4666666666666667,random,8,0.00040434672731870513
italian,20,0.4,random,5,0.06626231993934795
italian,20,0.4,random,7,0.06626231993934795
italian,20,0.45,random,8,0.016262319939347958
italian,20,0.35,random,9,0.11626231993934799
italian,30,0.36666666666666664,random,0,0.09959565327268133
italian,30,0.6333333333333333,random,1,0.16707101339398533
italian,30,0.5333333333333333,random,2,0.06707101339398536
italian,20,0.3,random,6,0.16626231993934798
italian,30,0.5,random,3,0.03373768006065203
italian,15,0.3333333333333333,random,7,0.13292898660601465
italian,15,0.3333333333333333,random,5,0.13292898660601465
italian,10,0.7,random,1,0.233737680060652
italian,10,0.7,random,2,0.233737680060652
italian,10,0.4,random,3,0.06626231993934795
italian,10,0.3,random,4,0.16626231993934798
italian,10,0.4,random,5,0.06626231993934795
italian,10,0.2,random,6,0.26626231993934796
italian,15,0.26666666666666666,random,6,0.1995956532726813
italian,10,0.4,random,7,0.06626231993934795
italian,10,0.4,random,9,0.06626231993934795
italian,15,0.3333333333333333,random,0,0.13292898660601465
italian,15,0.6666666666666666,random,1,0.20040434672731866
italian,15,0.6,random,2,0.133737680060652
italian,15,0.4666666666666667,random,3,0.00040434672731870513
italian,15,0.26666666666666666,random,4,0.1995956532726813
italian,10,0.5,random,8,0.03373768006065203
italian,30,0.3333333333333333,random,4,0.13292898660601465
italian,30,0.5333333333333333,random,5,0.06707101339398536
italian,30,0.4666666666666667,random,6,0.00040434672731870513
italian,100,0.5,random,5,0.03373768006065203
italian,100,0.41,random,6,0.05626231993934799
italian,100,0.49,random,7,0.023737680060652022
italian,100,0.46,random,8,0.006262319939347949
italian,100,0.44,random,9,0.026262319939347967
dutch,10,0.5,random,0,0.12471569370735408
italian,100,0.48,random,4,0.013737680060652013
dutch,10,0.5,random,1,0.12471569370735408
dutch,10,0.3,random,3,0.07528430629264593
dutch,10,0.5,random,4,0.12471569370735408
dutch,10,0.2,random,5,0.1752843062926459
dutch,10,0.4,random,6,0.024715693707354103
dutch,10,0.4,random,7,0.024715693707354103
dutch,10,0.3,random,8,0.07528430629264593
dutch,10,0.6,random,2,0.22471569370735406
italian,100,0.48,random,3,0.013737680060652013
italian,100,0.51,random,2,0.04373768006065204
italian,100,0.46,random,1,0.006262319939347949
italian,30,0.5,random,7,0.03373768006065203
italian,30,0.5333333333333333,random,8,0.06707101339398536
italian,30,0.4,random,9,0.06626231993934795
italian,50,0.42,random,0,0.046262319939347984
italian,50,0.52,random,1,0.05373768006065205
italian,50,0.54,random,2,0.07373768006065207
italian,50,0.44,random,3,0.026262319939347967
italian,50,0.38,random,4,0.08626231993934796
italian,50,0.52,random,5,0.05373768006065205
italian,50,0.42,random,6,0.046262319939347984
italian,50,0.5,random,7,0.03373768006065203
italian,50,0.56,random,8,0.09373768006065208
italian,50,0.38,random,9,0.08626231993934796
dutch,30,0.4,random,8,0.024715693707354103
italian,100,0.48,random,0,0.013737680060652013
dutch,15,0.4,random,0,0.024715693707354103
dutch,30,0.26666666666666666,random,9,0.10861763962597926
dutch,100,0.44,random,2,0.06471569370735408
romanian,100,0.41,random,9,0.026376042456406346
romanian,15,0.6,random,1,0.21637604245640635
spanish,100,0.56,random,9,0.014131918119787756
german,10,0.6,random,0,0.21637604245640635
german,10,0.6,random,1,0.21637604245640635
romanian,15,0.4666666666666667,random,0,0.08304270912307304
german,10,0.3,random,2,0.08362395754359364
german,10,0.1,random,3,0.2836239575435936
german,10,0.5,random,4,0.11637604245640637
romanian,10,0.4,random,9,0.016376042456406392
romanian,10,0.5,random,8,0.11637604245640637
german,10,0.3,random,5,0.08362395754359364
german,10,0.1,random,6,0.2836239575435936
german,10,0.2,random,7,0.18362395754359362
romanian,10,0.2,random,7,0.18362395754359362
romanian,10,0.1,random,6,0.2836239575435936
german,10,0.5,random,8,0.11637604245640637
german,10,0.4,random,9,0.016376042456406392
german,15,0.4666666666666667,random,0,0.08304270912307304
romanian,10,0.3,random,5,0.08362395754359364
german,15,0.6,random,1,0.21637604245640635
german,15,0.4,random,2,0.016376042456406392
romanian,15,0.4,random,2,0.016376042456406392
german,15,0.26666666666666666,random,3,0.11695729087692697
romanian,15,0.26666666666666666,random,3,0.11695729087692697
spanish,100,0.61,random,7,0.06413191811978769
romanian,20,0.6,random,1,0.21637604245640635
romanian,20,0.45,random,0,0.06637604245640638
spanish,50,0.56,random,4,0.014131918119787756
spanish,50,0.52,random,5,0.02586808188021228
spanish,50,0.64,random,6,0.09413191811978772
romanian,15,0.3333333333333333,random,9,0.050290624210260315
spanish,50,0.58,random,7,0.03413191811978766
spanish,50,0.56,random,8,0.014131918119787756
spanish,50,0.46,random,9,0.08586808188021228
romanian,15,0.4666666666666667,random,8,0.08304270912307304
romanian,15,0.2,random,7,0.18362395754359362
spanish,100,0.55,random,0,0.0041319181197877475
spanish,100,0.6,random,1,0.05413191811978768
spanish,100,0.58,random,2,0.03413191811978766
romanian,15,0.2,random,6,0.18362395754359362
romanian,15,0.26666666666666666,random,5,0.11695729087692697
spanish,100,0.57,random,3,0.024131918119787654
spanish,100,0.57,random,4,0.024131918119787654
spanish,100,0.52,random,5,0.02586808188021228
romanian,15,0.5333333333333333,random,4,0.1497093757897397
spanish,100,0.66,random,6,0.11413191811978773
spanish,100,0.6,random,8,0.05413191811978768
