merge,n_samples,accuracy,estimate_method,iter,diff
wizard_meta_slerp,20,0.5549759388248586,gmpirt,0,0.19483452364671072
wizard_meta_slerp,20,0.6406368699999999,irt,0,0.10917359247156944
wizard_meta_slerp,20,0.47745229632929925,pirt,0,0.2723581661422701
wizard_meta_slerp,20,0.5590445831646496,gpirt,0,0.1907658793069198
wizard_meta_slerp,20,0.5702159753001423,mpirt,1,0.179594487171427
wizard_meta_slerp,20,0.68006067,rc,1,0.06974979247156932
wizard_meta_slerp,20,0.6251383226500712,gmpirt,1,0.12467213982149816
wizard_meta_slerp,20,0.68006067,irt,1,0.06974979247156932
wizard_meta_slerp,20,0.4190692195134813,pirt,1,0.33074124295808804
wizard_meta_slerp,20,0.5495649447567407,gpirt,1,0.20024551771482868
wizard_meta_slerp,20,0.5037426397526217,mpirt,2,0.24606782271894767
wizard_meta_slerp,20,0.61713422,rc,2,0.1326762424715694
wizard_meta_slerp,20,0.5604384298763108,gmpirt,2,0.1893720325952586
wizard_meta_slerp,20,0.61713422,irt,2,0.1326762424715694
wizard_meta_slerp,20,0.5354945888234509,pirt,2,0.21431587364811844
wizard_meta_slerp,20,0.5763144044117254,gpirt,2,0.17349605805984392
wizard_meta_slerp,20,0.5666562927948973,mpirt,3,0.18315416967667209
wizard_meta_slerp,20,0.66338137,rc,3,0.08642909247156938
wizard_meta_slerp,20,0.6150188313974486,gmpirt,3,0.13479163107412073
wizard_meta_slerp,20,0.66338137,irt,3,0.08642909247156938
wizard_meta_slerp,20,0.5737445393834161,pirt,3,0.17606592308815328
wizard_meta_slerp,20,0.618562954691708,gpirt,3,0.13124750777986138
wizard_meta_slerp,20,0.6054689077716899,mpirt,4,0.14434155469987942
wizard_meta_slerp,20,0.7316148900000001,rc,4,0.01819557247156922
wizard_meta_slerp,20,0.668541898885845,gmpirt,4,0.08126856358572432
wizard_meta_slerp,20,0.7316148900000001,irt,4,0.01819557247156922
wizard_meta_slerp,20,0.6798872970525839,pirt,4,0.06992316541898547
wizard_meta_slerp,20,0.7057510935262921,gpirt,4,0.04405936894527729
wizard_meta_slerp,20,0.7618971050001104,mpirt,5,0.01208664252854108
wizard_meta_slerp,20,0.8658074500000001,rc,5,0.1159969875284308
wizard_meta_slerp,20,0.8138522775000553,gmpirt,5,0.06404181502848594
wizard_meta_slerp,20,0.8658074500000001,irt,5,0.1159969875284308
wizard_meta_slerp,20,0.8270501763398359,pirt,5,0.07723971386826656
wizard_meta_slerp,20,0.846428813169918,gpirt,5,0.09661835069834868
wizard_meta_slerp,20,0.7735883869930908,mpirt,6,0.0237779245215215
wizard_meta_slerp,20,0.8794541599999999,rc,6,0.12964369752843052
wizard_meta_slerp,20,0.8265212734965454,gmpirt,6,0.07671081102497601
wizard_meta_slerp,20,0.8794541599999999,irt,6,0.12964369752843052
wizard_meta_slerp,20,0.8419126233580669,pirt,6,0.09210216088649759
wizard_meta_slerp,20,0.8606833916790334,gpirt,6,0.11087292920746405
wizard_meta_slerp,20,0.5819655038553107,mpirt,7,0.1678449586162587
wizard_meta_slerp,20,0.74374528,rc,7,0.006065182471569397
wizard_meta_slerp,20,0.6628553919276553,gmpirt,7,0.08695507054391405
wizard_meta_slerp,20,0.74374528,irt,7,0.006065182471569397
wizard_meta_slerp,20,0.45291234025186117,pirt,7,0.2968981222197082
wizard_meta_slerp,20,0.5983288101259305,gpirt,7,0.15148165234563882
wizard_meta_slerp,20,0.4950370796247565,mpirt,8,0.25477338284681283
wizard_meta_slerp,20,0.72479152,rc,8,0.025018942471569328
wizard_meta_slerp,20,0.6099142998123783,gmpirt,8,0.13989616265919103
wizard_meta_slerp,20,0.72479152,irt,8,0.025018942471569328
wizard_meta_slerp,20,0.5917218612767827,pirt,8,0.15808860119478663
wizard_meta_slerp,20,0.6582566906383913,gpirt,8,0.09155377183317803
wizard_meta_slerp,20,0.4860308450327254,mpirt,9,0.2637796174388439
wizard_meta_slerp,20,0.6633813700000001,rc,9,0.08642909247156927
wizard_meta_slerp,20,0.5747061075163628,gmpirt,9,0.1751043549552066
wizard_meta_slerp,20,0.6633813700000001,irt,9,0.08642909247156927
wizard_meta_slerp,20,0.5703755890325637,pirt,9,0.17943487343900566
wizard_meta_slerp,20,0.6168784795162818,gpirt,9,0.13293198295528752
wizard_meta_slerp,30,0.5545241273271974,mpirt,0,0.195286335144372
wizard_meta_slerp,30,0.7316148599999999,rc,0,0.018195602471569483
wizard_meta_slerp,30,0.6430694936635986,gmpirt,0,0.10674096880797079
wizard_meta_slerp,30,0.7316148599999999,irt,0,0.018195602471569483
wizard_meta_slerp,30,0.6788482893847733,pirt,0,0.07096217308679609
wizard_meta_slerp,30,0.7052315746923865,gpirt,0,0.04457888777918284
wizard_meta_slerp,30,0.6007015516805184,mpirt,1,0.14910891079105093
wizard_meta_slerp,30,0.79605761,rc,1,0.04624714752843062
wizard_meta_slerp,30,0.6983795808402592,gmpirt,1,0.051430881631310155
wizard_meta_slerp,30,0.79605761,irt,1,0.04624714752843062
wizard_meta_slerp,30,0.670285663562477,pirt,1,0.07952479890909236
wizard_meta_slerp,30,0.7331716367812384,gpirt,1,0.016638825690330927
wizard_meta_slerp,30,0.7203849089715184,mpirt,2,0.02942555350005094
wizard_meta_slerp,30,0.8582259,rc,2,0.10841543752843064
wizard_meta_slerp,30,0.7893054044857593,gmpirt,2,0.039494942014189904
wizard_meta_slerp,30,0.8582259,irt,2,0.10841543752843064
wizard_meta_slerp,30,0.6244240862823854,pirt,2,0.1253863761891839
wizard_meta_slerp,30,0.7413249931411927,gpirt,2,0.008485469330376638
wizard_meta_slerp,30,0.6317967734462228,mpirt,3,0.11801368902534659
wizard_meta_slerp,30,0.8112206399999999,rc,3,0.06141017752843059
wizard_meta_slerp,30,0.7215087067231114,gmpirt,3,0.028301755748457946
wizard_meta_slerp,30,0.8112206399999999,irt,3,0.06141017752843059
wizard_meta_slerp,30,0.6042301687871984,pirt,3,0.14558029368437098
wizard_meta_slerp,30,0.7077254043935992,gpirt,3,0.04208505807797014
wizard_meta_slerp,30,0.5715257879308937,mpirt,4,0.17828467454067565
wizard_meta_slerp,30,0.6891584799999999,rc,4,0.06065198247156944
wizard_meta_slerp,30,0.6303421339654468,gmpirt,4,0.11946832850612255
wizard_meta_slerp,30,0.6891584799999999,irt,4,0.06065198247156944
wizard_meta_slerp,30,0.49197029390335556,pirt,4,0.2578401685682138
wizard_meta_slerp,30,0.5905643869516777,gpirt,4,0.15924607551989167
wizard_meta_slerp,30,0.659982672815444,mpirt,5,0.08982778965612537
wizard_meta_slerp,30,0.7831690900000001,rc,5,0.03335862752843077
wizard_meta_slerp,30,0.721575881407722,gmpirt,5,0.028234581063847353
wizard_meta_slerp,30,0.7831690900000001,irt,5,0.03335862752843077
wizard_meta_slerp,30,0.6072513602568593,pirt,5,0.14255910221471002
wizard_meta_slerp,30,0.6952102251284298,gpirt,5,0.05460023734313957
wizard_meta_slerp,30,0.6087130107967399,mpirt,6,0.14109745167482945
wizard_meta_slerp,30,0.7611827199999999,rc,6,0.011372257528430518
wizard_meta_slerp,30,0.6849478653983698,gmpirt,6,0.06486259707319952
wizard_meta_slerp,30,0.7611827199999999,irt,6,0.011372257528430518
wizard_meta_slerp,30,0.6144360307432284,pirt,6,0.13537443172834096
wizard_meta_slerp,30,0.6878093753716141,gpirt,6,0.06200108709995522
wizard_meta_slerp,30,0.6675300381843363,mpirt,7,0.08228042428723303
wizard_meta_slerp,30,0.8385140499999999,rc,7,0.08870358752843055
wizard_meta_slerp,30,0.7530220440921681,gmpirt,7,0.003211581620598758
wizard_meta_slerp,30,0.8385140499999999,irt,7,0.08870358752843055
wizard_meta_slerp,30,0.5923389542236877,pirt,7,0.1574715082478817
wizard_meta_slerp,30,0.7154265021118438,gpirt,7,0.034383960359725574
wizard_meta_slerp,30,0.5016693108255683,mpirt,8,0.24814115164600103
wizard_meta_slerp,30,0.6944655399999999,rc,8,0.05534492247156941
wizard_meta_slerp,30,0.5980674254127841,gmpirt,8,0.15174303705878522
wizard_meta_slerp,30,0.6944655399999999,irt,8,0.05534492247156941
wizard_meta_slerp,30,0.6402823586213062,pirt,8,0.10952810385026313
wizard_meta_slerp,30,0.6673739493106531,gpirt,8,0.08243651316091627
wizard_meta_slerp,30,0.6632234623169658,mpirt,9,0.08658700015460352
wizard_meta_slerp,30,0.8218346999999999,rc,9,0.07202423752843057
wizard_meta_slerp,30,0.7425290811584828,gmpirt,9,0.007281381313086532
wizard_meta_slerp,30,0.8218346999999999,irt,9,0.07202423752843057
wizard_meta_slerp,30,0.6759950768919528,pirt,9,0.07381538557961653
wizard_meta_slerp,30,0.7489148884459764,gpirt,9,0.0008955740255929268
wizard_meta_slerp,50,0.5837900667325601,mpirt,0,0.16602039573900929
wizard_meta_slerp,50,0.71493545,rc,0,0.03487501247156932
wizard_meta_slerp,50,0.64936275836628,gmpirt,0,0.10044770410528936
wizard_meta_slerp,50,0.71493545,irt,0,0.03487501247156932
wizard_meta_slerp,50,0.5725307381558422,pirt,0,0.17727972431572714
wizard_meta_slerp,50,0.6437330940779211,gpirt,0,0.10607736839364823
wizard_meta_slerp,50,0.687166516960843,mpirt,1,0.06264394551072638
wizard_meta_slerp,50,0.80288087,rc,1,0.05307040752843062
wizard_meta_slerp,50,0.7450236934804215,gmpirt,1,0.004786768991147827
wizard_meta_slerp,50,0.80288087,irt,1,0.05307040752843062
wizard_meta_slerp,50,0.6457923210775094,pirt,1,0.10401814139405996
wizard_meta_slerp,50,0.7243365955387546,gpirt,1,0.025473866932814726
wizard_meta_slerp,50,0.667779420117605,mpirt,2,0.0820310423539643
wizard_meta_slerp,50,0.73085663,rc,2,0.018953832471569343
wizard_meta_slerp,50,0.6993180250588025,gmpirt,2,0.05049243741276688
wizard_meta_slerp,50,0.73085663,irt,2,0.018953832471569343
wizard_meta_slerp,50,0.5721229768300535,pirt,2,0.17768748564151582
wizard_meta_slerp,50,0.6514898034150267,gpirt,2,0.09832065905654264
wizard_meta_slerp,50,0.582681017003685,mpirt,3,0.16712944546788433
wizard_meta_slerp,50,0.7338892199999999,rc,3,0.015921242471569452
wizard_meta_slerp,50,0.6582851185018425,gmpirt,3,0.09152534396972689
wizard_meta_slerp,50,0.7338892199999999,irt,3,0.015921242471569452
wizard_meta_slerp,50,0.5319074058966355,pirt,3,0.2179030565749338
wizard_meta_slerp,50,0.6328983129483177,gpirt,3,0.11691214952325168
wizard_meta_slerp,50,0.609616745110293,mpirt,4,0.1401937173612764
wizard_meta_slerp,50,0.6974980199999999,rc,4,0.05231244247156941
wizard_meta_slerp,50,0.6535573825551464,gmpirt,4,0.09625307991642296
wizard_meta_slerp,50,0.6974980199999999,irt,4,0.05231244247156941
wizard_meta_slerp,50,0.6211847379869202,pirt,4,0.12862572448464915
wizard_meta_slerp,50,0.6593413789934601,gpirt,4,0.09046908347810922
wizard_meta_slerp,50,0.651744255221047,mpirt,5,0.0980662072505224
wizard_meta_slerp,50,0.76800599,rc,5,0.018195527528430677
wizard_meta_slerp,50,0.7098751226105235,gmpirt,5,0.039935339861045804
wizard_meta_slerp,50,0.76800599,irt,5,0.018195527528430677
wizard_meta_slerp,50,0.7229811547488311,pirt,5,0.026829307722738283
wizard_meta_slerp,50,0.7454935723744156,gpirt,5,0.004316890097153747
wizard_meta_slerp,50,0.6097899964437842,mpirt,6,0.14002046602778517
wizard_meta_slerp,50,0.7589081599999999,rc,6,0.009097697528430593
wizard_meta_slerp,50,0.6843490782218921,gmpirt,6,0.06546138424967729
wizard_meta_slerp,50,0.7589081599999999,irt,6,0.009097697528430593
wizard_meta_slerp,50,0.6253945442490884,pirt,6,0.12441591822248099
wizard_meta_slerp,50,0.6921513521245442,gpirt,6,0.0576591103470252
wizard_meta_slerp,50,0.6251335834061856,mpirt,7,0.12467687906538372
wizard_meta_slerp,50,0.7391962799999999,rc,7,0.010614182471569422
wizard_meta_slerp,50,0.6821649317030928,gmpirt,7,0.06764553076847657
wizard_meta_slerp,50,0.7391962799999999,irt,7,0.010614182471569422
wizard_meta_slerp,50,0.544429863004843,pirt,7,0.20538059946672638
wizard_meta_slerp,50,0.6418130715024215,gpirt,7,0.10799739096914784
wizard_meta_slerp,50,0.6347490370500349,mpirt,8,0.11506142542153441
wizard_meta_slerp,50,0.76724783,rc,8,0.017437367528430614
wizard_meta_slerp,50,0.7009984335250175,gmpirt,8,0.0488120289465519
wizard_meta_slerp,50,0.76724783,irt,8,0.017437367528430614
wizard_meta_slerp,50,0.6450995268407875,pirt,8,0.10471093563078182
wizard_meta_slerp,50,0.7061736784203938,gpirt,8,0.04363678405117555
wizard_meta_slerp,50,0.7326464462293718,mpirt,9,0.017164016242197544
wizard_meta_slerp,50,0.8332068700000002,rc,9,0.0833964075284308
wizard_meta_slerp,50,0.782926658114686,gmpirt,9,0.03311619564311663
wizard_meta_slerp,50,0.8332068700000002,irt,9,0.0833964075284308
wizard_meta_slerp,50,0.6634922592667167,pirt,9,0.08631820320485262
wizard_meta_slerp,50,0.7483495646333584,gpirt,9,0.0014608978382109061
wizard_meta_slerp,100,0.6565872181108241,mpirt,0,0.09322324436074525
wizard_meta_slerp,100,0.68309315,rc,0,0.06671731247156931
wizard_meta_slerp,100,0.669840184055412,gmpirt,0,0.07997027841615734
wizard_meta_slerp,100,0.68309315,irt,0,0.06671731247156931
wizard_meta_slerp,100,0.6424177712216563,pirt,0,0.10739269124991302
wizard_meta_slerp,100,0.6627554606108281,gpirt,0,0.08705500186074122
wizard_meta_slerp,100,0.6686326797406252,mpirt,1,0.08117778273094411
wizard_meta_slerp,100,0.78468525,rc,1,0.03487478752843065
wizard_meta_slerp,100,0.7266589648703126,gmpirt,1,0.023151497601256787
wizard_meta_slerp,100,0.78468525,irt,1,0.03487478752843065
wizard_meta_slerp,100,0.6553559945689427,pirt,1,0.09445446790262668
wizard_meta_slerp,100,0.7200206222844714,gpirt,1,0.02978984018709796
wizard_meta_slerp,100,0.7485507797419596,mpirt,2,0.0012596827296097457
wizard_meta_slerp,100,0.8089460499999999,rc,2,0.05913558752843051
wizard_meta_slerp,100,0.7787484148709798,gmpirt,2,0.028937952399410438
wizard_meta_slerp,100,0.8089460499999999,irt,2,0.05913558752843051
wizard_meta_slerp,100,0.7163465104400006,pirt,2,0.03346395203156871
wizard_meta_slerp,100,0.7626462802200002,gpirt,2,0.0128358177484309
wizard_meta_slerp,100,0.6854576872870858,mpirt,3,0.06435277518448357
wizard_meta_slerp,100,0.76648965,rc,3,0.016679187528430672
wizard_meta_slerp,100,0.725973668643543,gmpirt,3,0.023836793828026392
wizard_meta_slerp,100,0.76648965,irt,3,0.016679187528430672
wizard_meta_slerp,100,0.6847708189284516,pirt,3,0.06503964354311775
wizard_meta_slerp,100,0.7256302344642258,gpirt,3,0.02418022800734354
wizard_meta_slerp,100,0.7532922891810115,mpirt,4,0.003481826709442193
wizard_meta_slerp,100,0.8188019999999999,rc,4,0.06899153752843057
wizard_meta_slerp,100,0.7860471445905057,gmpirt,4,0.03623668211893638
wizard_meta_slerp,100,0.8188019999999999,irt,4,0.06899153752843057
wizard_meta_slerp,100,0.7412056576731076,pirt,4,0.008604804798461707
wizard_meta_slerp,100,0.7800038288365538,gpirt,4,0.030193366364984486
wizard_meta_slerp,100,0.6397913916879759,mpirt,5,0.11001907078359341
wizard_meta_slerp,100,0.7028050499999999,rc,5,0.04700541247156942
wizard_meta_slerp,100,0.6712982208439879,gmpirt,5,0.07851224162758141
wizard_meta_slerp,100,0.7028050499999999,irt,5,0.04700541247156942
wizard_meta_slerp,100,0.6085035958484808,pirt,5,0.14130686662308856
wizard_meta_slerp,100,0.6556543229242404,gpirt,5,0.09415613954732893
wizard_meta_slerp,100,0.7378983526581362,mpirt,6,0.011912109813433158
wizard_meta_slerp,100,0.75815,rc,6,0.00833953752843064
wizard_meta_slerp,100,0.748024176329068,gmpirt,6,0.0017862861425013143
wizard_meta_slerp,100,0.75815,irt,6,0.00833953752843064
wizard_meta_slerp,100,0.7465168975475237,pirt,6,0.0032935649240456444
wizard_meta_slerp,100,0.7523334487737618,gpirt,6,0.002522986302192498
wizard_meta_slerp,100,0.7227960680749234,mpirt,7,0.02701439439664599
wizard_meta_slerp,100,0.75815,rc,7,0.00833953752843064
wizard_meta_slerp,100,0.7404730340374617,gmpirt,7,0.009337428434107675
wizard_meta_slerp,100,0.75815,irt,7,0.00833953752843064
wizard_meta_slerp,100,0.705298386829595,pirt,7,0.04451207564197435
wizard_meta_slerp,100,0.7317241934147976,gpirt,7,0.018086269056771798
wizard_meta_slerp,100,0.7668246442413055,mpirt,8,0.017014181769736125
wizard_meta_slerp,100,0.82107645,rc,8,0.07126598752843061
wizard_meta_slerp,100,0.7939505471206527,gmpirt,8,0.044140084649083366
wizard_meta_slerp,100,0.82107645,irt,8,0.07126598752843061
wizard_meta_slerp,100,0.7513180024787159,pirt,8,0.0015075400071465905
wizard_meta_slerp,100,0.786197226239358,gpirt,8,0.0363867637677886
wizard_meta_slerp,100,0.6436870269569873,mpirt,9,0.10612343551458203
wizard_meta_slerp,100,0.73919625,rc,9,0.010614212471569351
wizard_meta_slerp,100,0.6914416384784936,gmpirt,9,0.05836882399307575
wizard_meta_slerp,100,0.73919625,irt,9,0.010614212471569351
wizard_meta_slerp,100,0.5821253028838622,pirt,9,0.16768515958770713
wizard_meta_slerp,100,0.6606607764419311,gpirt,9,0.08914968602963824
arithmo_meta_td,10,0.3795809892549983,mpirt,0,0.1950967969466697
arithmo_meta_td,10,0.58832448,rc,0,0.013646693798332055
arithmo_meta_td,10,0.48395273462749916,gmpirt,0,0.09072505157416882
arithmo_meta_td,10,0.58832448,irt,0,0.013646693798332055
arithmo_meta_td,10,0.5091694157142272,pirt,0,0.06550837048744074
arithmo_meta_td,10,0.5487469478571136,gpirt,0,0.02593083834455434
arithmo_meta_td,10,0.3811864994535178,mpirt,1,0.1934912867481502
arithmo_meta_td,10,0.54814254,rc,1,0.026535246201668028
arithmo_meta_td,10,0.4646645197267589,gmpirt,1,0.11001326647490911
arithmo_meta_td,10,0.54814254,irt,1,0.026535246201668028
arithmo_meta_td,10,0.4821705704850396,pirt,1,0.0925072157166284
arithmo_meta_td,10,0.5151565552425198,gpirt,1,0.059521230959148186
arithmo_meta_td,10,0.42382196619543344,mpirt,2,0.15085582000623454
arithmo_meta_td,10,0.58908264,rc,2,0.014404853798332007
arithmo_meta_td,10,0.5064523030977167,gmpirt,2,0.06822548310395127
arithmo_meta_td,10,0.58908264,irt,2,0.014404853798332007
arithmo_meta_td,10,0.6432696712100492,pirt,2,0.0685918850083812
arithmo_meta_td,10,0.6161761556050246,gpirt,2,0.041498369403356605
arithmo_meta_td,10,0.5195331264062535,mpirt,3,0.0551446597954145
arithmo_meta_td,10,0.59059893,rc,3,0.015921143798331983
arithmo_meta_td,10,0.5550660282031268,gmpirt,3,0.0196117579985412
arithmo_meta_td,10,0.59059893,irt,3,0.015921143798331983
arithmo_meta_td,10,0.490032911756595,pirt,3,0.08464487444507296
arithmo_meta_td,10,0.5403159208782975,gpirt,3,0.03436186532337049
arithmo_meta_td,10,0.29411335193092986,mpirt,4,0.28056443427073813
arithmo_meta_td,10,0.45868082,rc,4,0.115996966201668
arithmo_meta_td,10,0.37639708596546495,gmpirt,4,0.19828070023620303
arithmo_meta_td,10,0.45868082,irt,4,0.115996966201668
arithmo_meta_td,10,0.4413605407833517,pirt,4,0.1333172454183163
arithmo_meta_td,10,0.45002068039167586,gpirt,4,0.12465710580999212
arithmo_meta_td,10,0.3635045534165158,mpirt,5,0.2111732327851522
arithmo_meta_td,10,0.55117513,rc,5,0.023502656201668026
arithmo_meta_td,10,0.45733984170825787,gmpirt,5,0.11733794449341012
arithmo_meta_td,10,0.55117513,irt,5,0.023502656201668026
arithmo_meta_td,10,0.42779725284172654,pirt,5,0.14688053335994145
arithmo_meta_td,10,0.48948619142086325,gpirt,5,0.08519159478080474
arithmo_meta_td,10,0.3752677103526187,mpirt,6,0.1994100758490493
arithmo_meta_td,10,0.53146323,rc,6,0.04321455620166803
arithmo_meta_td,10,0.45336547017630935,gmpirt,6,0.12131231602535864
arithmo_meta_td,10,0.53146323,irt,6,0.04321455620166803
arithmo_meta_td,10,0.4452967556931498,pirt,6,0.12938103050851818
arithmo_meta_td,10,0.48837999284657485,gpirt,6,0.08629779335509313
arithmo_meta_td,10,0.3514940600752052,mpirt,7,0.2231837261264628
arithmo_meta_td,10,0.50947688,rc,7,0.06520090620166796
arithmo_meta_td,10,0.4304854700376026,gmpirt,7,0.14419231616406536
arithmo_meta_td,10,0.50947688,irt,7,0.06520090620166796
arithmo_meta_td,10,0.2916662312110642,pirt,7,0.28301155499060376
arithmo_meta_td,10,0.40057155560553215,gpirt,7,0.17410623059613584
arithmo_meta_td,10,0.46625311325603985,mpirt,8,0.10842467294562813
arithmo_meta_td,10,0.5883244799999999,rc,8,0.013646693798331944
arithmo_meta_td,10,0.5272887966280199,gmpirt,8,0.04738898957364812
arithmo_meta_td,10,0.5883244799999999,irt,8,0.013646693798331944
arithmo_meta_td,10,0.7218005350340881,pirt,8,0.14712274883242016
arithmo_meta_td,10,0.655062507517044,gpirt,8,0.080384721315376
arithmo_meta_td,10,0.44005078413401766,mpirt,9,0.13462700206765033
arithmo_meta_td,10,0.67096284,rc,9,0.09628505379833197
arithmo_meta_td,10,0.5555068120670088,gmpirt,9,0.01917097413465918
arithmo_meta_td,10,0.67096284,irt,9,0.09628505379833197
arithmo_meta_td,10,0.39483654576428273,pirt,9,0.17984124043738525
arithmo_meta_td,10,0.5328996928821413,gpirt,9,0.041778093319526644
arithmo_meta_td,15,0.3211240379388498,mpirt,0,0.2535537482628182
arithmo_meta_td,15,0.4382107700000001,rc,0,0.1364670162016679
arithmo_meta_td,15,0.37966740396942494,gmpirt,0,0.19501038223224304
arithmo_meta_td,15,0.4382107700000001,irt,0,0.1364670162016679
arithmo_meta_td,15,0.34465330326650967,pirt,0,0.23002448293515831
arithmo_meta_td,15,0.3914320366332549,gpirt,0,0.1832457495684131
arithmo_meta_td,15,0.3553170474137807,mpirt,1,0.2193607387878873
arithmo_meta_td,15,0.42683850999999995,rc,1,0.14783927620166804
arithmo_meta_td,15,0.3910777787068903,gmpirt,1,0.18360000749477767
arithmo_meta_td,15,0.42683850999999995,irt,1,0.14783927620166804
arithmo_meta_td,15,0.5295308480004439,pirt,1,0.04514693820122406
arithmo_meta_td,15,0.47818467900022193,gpirt,1,0.09649310720144605
arithmo_meta_td,15,0.43489719249294784,mpirt,2,0.13978059370872015
arithmo_meta_td,15,0.5670962900000001,rc,2,0.0075814962016679255
arithmo_meta_td,15,0.500996741246474,gmpirt,2,0.07368104495519401
arithmo_meta_td,15,0.5670962900000001,irt,2,0.0075814962016679255
arithmo_meta_td,15,0.4720593180700432,pirt,2,0.10261846813162478
arithmo_meta_td,15,0.5195778040350216,gpirt,2,0.055099982166646355
arithmo_meta_td,15,0.4531561728154539,mpirt,3,0.12152161338621409
arithmo_meta_td,15,0.58832449,rc,3,0.013646703798331994
arithmo_meta_td,15,0.5207403314077269,gmpirt,3,0.053937454793941075
arithmo_meta_td,15,0.58832449,irt,3,0.013646703798331994
arithmo_meta_td,15,0.6082967042322024,pirt,3,0.033618918030534406
arithmo_meta_td,15,0.5983105971161011,gpirt,3,0.023632810914433144
arithmo_meta_td,15,0.4243791842478786,mpirt,4,0.15029860195378936
arithmo_meta_td,15,0.65049278,rc,4,0.07581499379833201
arithmo_meta_td,15,0.5374359821239393,gmpirt,4,0.0372418040777287
arithmo_meta_td,15,0.65049278,irt,4,0.07581499379833201
arithmo_meta_td,15,0.6460783349864193,pirt,4,0.07140054878475133
arithmo_meta_td,15,0.6482855574932096,gpirt,4,0.07360777129154161
arithmo_meta_td,15,0.3091010851375552,mpirt,5,0.2655767010641128
arithmo_meta_td,15,0.40788476,rc,5,0.16679302620166797
arithmo_meta_td,15,0.3584929225687776,gmpirt,5,0.21618486363289036
arithmo_meta_td,15,0.40788476,irt,5,0.16679302620166797
arithmo_meta_td,15,0.4502311397597439,pirt,5,0.1244466464419241
arithmo_meta_td,15,0.42905794987987195,gpirt,5,0.14561983632179604
arithmo_meta_td,15,0.22520221194061502,mpirt,6,0.34947557426105297
arithmo_meta_td,15,0.41243365000000004,rc,6,0.16224413620166794
arithmo_meta_td,15,0.31881793097030753,gmpirt,6,0.25585985523136046
arithmo_meta_td,15,0.41243365000000004,irt,6,0.16224413620166794
arithmo_meta_td,15,0.34252882909243,pirt,6,0.232148957109238
arithmo_meta_td,15,0.37748123954621504,gpirt,6,0.19719654665545294
arithmo_meta_td,15,0.3027402755366581,mpirt,7,0.2719375106650099
arithmo_meta_td,15,0.47460197000000004,rc,7,0.10007581620166794
arithmo_meta_td,15,0.38867112276832905,gmpirt,7,0.18600666343333894
arithmo_meta_td,15,0.47460197000000004,irt,7,0.10007581620166794
arithmo_meta_td,15,0.4073106643818524,pirt,7,0.16736712181981556
arithmo_meta_td,15,0.4409563171909262,gpirt,7,0.13372146901074178
arithmo_meta_td,15,0.5414047963479882,mpirt,8,0.03327298985367977
arithmo_meta_td,15,0.74981046,rc,8,0.17513267379833197
arithmo_meta_td,15,0.6456076281739941,gmpirt,8,0.0709298419723261
arithmo_meta_td,15,0.74981046,irt,8,0.17513267379833197
arithmo_meta_td,15,0.7073181813724136,pirt,8,0.13264039517074566
arithmo_meta_td,15,0.7285643206862068,gpirt,8,0.15388653448453882
arithmo_meta_td,15,0.36459907188435314,mpirt,9,0.21007871431731484
arithmo_meta_td,15,0.55648218,rc,9,0.018195606201667935
arithmo_meta_td,15,0.4605406259421766,gmpirt,9,0.11413716025949139
arithmo_meta_td,15,0.55648218,irt,9,0.018195606201667935
arithmo_meta_td,15,0.3919396682978795,pirt,9,0.18273811790378847
arithmo_meta_td,15,0.4742109241489398,gpirt,9,0.1004668620527282
arithmo_meta_td,20,0.35045483637454267,mpirt,0,0.22422294982712532
arithmo_meta_td,20,0.49507203,rc,0,0.07960575620166799
arithmo_meta_td,20,0.42276343318727133,gmpirt,0,0.15191435301439665
arithmo_meta_td,20,0.49507203,irt,0,0.07960575620166799
arithmo_meta_td,20,0.5617122842253138,pirt,0,0.012965501976354155
arithmo_meta_td,20,0.5283921571126569,gpirt,0,0.04628562908901113
arithmo_meta_td,20,0.31341123070881144,mpirt,1,0.26126655549285654
arithmo_meta_td,20,0.40106141,rc,1,0.17361637620166798
arithmo_meta_td,20,0.3572363203544057,gmpirt,1,0.21744146584726226
arithmo_meta_td,20,0.40106141,irt,1,0.17361637620166798
arithmo_meta_td,20,0.43720252529784986,pirt,1,0.13747526090381812
arithmo_meta_td,20,0.4191319676489249,gpirt,1,0.15554581855274308
arithmo_meta_td,20,0.24149273117343487,mpirt,2,0.33318505502823315
arithmo_meta_td,20,0.38514027,rc,2,0.18953751620166798
arithmo_meta_td,20,0.31331650058671745,gmpirt,2,0.26136128561495053
arithmo_meta_td,20,0.38514027,irt,2,0.18953751620166798
arithmo_meta_td,20,0.4447023302011731,pirt,2,0.12997545600049487
arithmo_meta_td,20,0.4149213001005866,gpirt,2,0.1597564861010814
arithmo_meta_td,20,0.2498802810367925,mpirt,3,0.3247975051648755
arithmo_meta_td,20,0.31084156,rc,3,0.26383622620166797
arithmo_meta_td,20,0.28036092051839623,gmpirt,3,0.29431686568327176
arithmo_meta_td,20,0.31084156,irt,3,0.26383622620166797
arithmo_meta_td,20,0.1628531224594422,pirt,3,0.4118246637422258
arithmo_meta_td,20,0.23684734122972112,gpirt,3,0.33783044497194686
arithmo_meta_td,20,0.4369493574324117,mpirt,4,0.13772842876925628
arithmo_meta_td,20,0.6065201,rc,4,0.03184231379833202
