lang,n_samples,accuracy,estimate_method,iter,diff
german,100,0.4215314,,0,0.0379074424564063
italian,15,0.43214556,,1,0.0341167599393479
romanian,100,0.33282785,,9,0.0507961075435936
romanian,50,0.3866565,,0,0.0030325424564063
german,30,0.21076574,,7,0.1728582175435936
italian,15,0.42228961,,2,0.0439727099393479
german,100,0.33131155,,6,0.0523124075435936
romanian,50,0.26307806,,6,0.1205458975435936
german,50,0.2789992,,7,0.1046247575435936
italian,15,0.6118271399999999,,6,0.1455648200606519
romanian,100,0.3078089,,3,0.0758150575435935
spanish,100,0.5602728499999999,,7,0.0144047681197876
german,100,0.42835475,,3,0.0447307924564063
spanish,100,0.6368459999999999,,8,0.0909779181197876
romanian,100,0.34647455,,2,0.0371494075435936
german,50,0.3851402,,6,0.0015162424564064
german,50,0.48900675,,4,0.1053827924564063
romanian,100,0.4510992499999999,,1,0.0674752924564063
spanish,100,0.6171341000000001,,9,0.0712660181197878
german,100,0.3775586999999999,,2,0.0060652575435936
german,100,0.4184987999999999,,4,0.0348748424564063
romanian,100,0.34192565,,0,0.0416983075435936
italian,15,0.5307050799999999,,5,0.0644427600606519
romanian,100,0.38286575,,5,0.0007582075435936
german,50,0.40561025,,3,0.0219862924564063
spanish,100,0.5777103,,4,0.0318422181197877
romanian,100,0.3821076,,4,0.0015163575435935
german,50,0.43593625,,1,0.0523122924564063
german,10,0.6307809,,1,0.2471569424564063
romanian,50,0.3115996599999999,,7,0.0720242975435936
romanian,100,0.36315385,,6,0.0204701075435936
german,100,0.41470805,,5,0.0310840924564063
italian,15,0.55724033,,3,0.0909780100606519
spanish,100,0.45564815,,6,0.0902199318802123
german,10,0.51023503,,0,0.1266110724564064
romanian,50,0.4169825199999999,,8,0.0333585624564063
italian,15,0.60727825,,7,0.141015930060652
german,50,0.3457164,,2,0.0379075575435935
romanian,50,0.3381349,,9,0.0454890575435935
german,10,0.43214557,,5,0.0485216124564063
italian,15,0.54738438,,4,0.081122060060652
romanian,30,0.31918118,,9,0.0644427775435936
german,20,0.2903715,,1,0.0932524575435936
german,100,0.3677027499999999,,9,0.0159212075435936
german,15,0.16300228,,6,0.2206216775435936
romanian,10,0.02198635,,8,0.3616376075435936
romanian,20,0.2463987899999999,,0,0.1372251675435936
german,20,0.54738439,,6,0.1637604324564064
romanian,20,0.3343442,,1,0.0492797575435936
italian,10,0.24336619,,3,0.2228961299393479
german,15,0.33813495,,5,0.0454890075435936
italian,10,0.5337376899999999,,2,0.0674753700606519
german,20,0.45489008,,7,0.0712661224564063
romanian,10,0.13419257,,7,0.2494313875435936
romanian,20,0.23881729,,3,0.1448066675435936
german,15,0.3161486,,4,0.0674753575435936
romanian,10,0.17513267,,6,0.2084912875435936
german,50,0.33813492,,9,0.0454890375435936
italian,10,0.6072782400000001,,4,0.1410159200606521
romanian,20,0.3237301,,4,0.0598938575435936
romanian,20,0.30174375,,2,0.0818802075435936
romanian,15,0.08946171,,9,0.2941622475435936
romanian,15,0.18953752,,8,0.1940864375435936
german,20,0.33282789,,5,0.0507960675435936
german,20,0.27520851,,0,0.1084154475435936
romanian,15,0.39878695,,1,0.0151629924564063
romanian,15,0.33434419,,3,0.0492797675435935
german,20,0.23578469,,2,0.1478392675435936
italian,10,0.71266111,,0,0.246398790060652
romanian,15,0.26990144,,4,0.1137225175435936
german,15,0.42683852,,9,0.0432145624564063
german,20,0.46853678,,3,0.0849128224564063
romanian,15,0.22137983,,5,0.1622441275435936
romanian,15,0.0955269099999999,,0,0.2880970475435936
romanian,15,0.33358604,,6,0.0500379175435936
german,15,0.36087945,,8,0.0227445075435936
german,20,0.33813497,,4,0.0454889875435935
italian,10,0.52539805,,1,0.0591357300606519
romanian,15,0.2357846799999999,,7,0.1478392775435936
romanian,10,0.02198635,,9,0.3616376075435936
german,15,0.24867323,,7,0.1349507275435936
german,20,0.32297196,,8,0.0606519975435936
romanian,20,0.26231994,,5,0.1213040175435936
german,15,0.40864291,,3,0.0250189524564063
italian,10,0.29188779,,5,0.174374529939348
romanian,30,0.22441244,,3,0.1592115175435936
german,30,0.50947689,,3,0.1258529324564063
italian,10,0.42001516,,8,0.0462471599393479
german,10,0.3631539,,8,0.0204700575435936
romanian,30,0.35936316,,4,0.0242607975435936
german,30,0.3843821,,4,0.0007581424564063
romanian,30,0.23578467,,5,0.1478392875435936
romanian,10,0.14329037,,1,0.2403335875435936
italian,10,0.51250946,,9,0.046247140060652
romanian,15,0.18650492,,2,0.1971190375435936
romanian,30,0.32752086,,6,0.0561030975435936
german,30,0.53904475,,5,0.1554207924564063
romanian,30,0.3980288,,7,0.0144048424564063
romanian,10,0.2964367,,0,0.0871872575435936
german,10,0.53525397,,6,0.1516300124564063
german,30,0.45337378,,6,0.0697498224564063
romanian,30,0.35178167,,8,0.0318422875435936
romanian,10,0.12812737,,2,0.2554965875435936
italian,15,0.26686884,,0,0.1993934799393479
romanian,30,0.22441244,,2,0.1592115175435935
italian,10,0.68536771,,7,0.219105390060652
romanian,20,0.37831692,,6,0.0053070375435936
german,20,0.40864292,,9,0.0250189624564063
german,15,0.6732373,,2,0.2896133424564064
romanian,10,0.19484458,,5,0.1887793775435936
romanian,20,0.2403335899999999,,7,0.1432903675435936
german,30,0.328279,,0,0.0553449575435936
romanian,20,0.28582259,,8,0.0978013675435936
italian,10,0.52539801,,6,0.059135690060652
german,15,0.3965125,,1,0.0128885424564063
romanian,10,0.2463987799999999,,4,0.1372251775435936
romanian,20,0.3813495,,9,0.0022744575435936
german,30,0.40712661,,1,0.0235026524564063
german,15,0.3297953,,0,0.0538286575435936
romanian,30,0.28430631,,0,0.0993176475435936
german,30,0.2873388899999999,,2,0.0962850675435936
romanian,10,0.21834723,,3,0.1652767275435936
romanian,30,0.3115997,,1,0.0720242575435936
german,10,0.35481425,,9,0.0288097075435936
german,10,0.21683094,,7,0.1667930175435936
dutch,20,0.38210767,,5,0.006823363707354
italian,100,0.4230476999999999,,8,0.043214619939348
dutch,50,0.36846091,,4,0.0068233962926459
spanish,20,0.31311601,,4,0.2327520718802123
dutch,15,0.28809704,,1,0.0871872662926458
spanish,20,0.47536013,,3,0.0705079518802123
dutch,50,0.53297945,,5,0.1576951437073541
dutch,15,0.44275967,,0,0.0674753637073541
spanish,20,0.52994694,,2,0.0159211418802123
dutch,50,0.4147080499999999,,6,0.039423743707354
italian,50,0.36239571,,3,0.1038666099393479
italian,50,0.38362392,,1,0.0826383999393479
dutch,50,0.41470805,,7,0.039423743707354
dutch,50,0.3957543199999999,,8,0.020470013707354
spanish,20,0.41925703,,1,0.1266110518802123
dutch,10,0.3313116,,8,0.0439727062926459
italian,50,0.29188775,,4,0.1743745699393479
dutch,50,0.48673231,,9,0.111448003707354
dutch,10,0.50113722,,7,0.1258529137073541
spanish,20,0.49583019,,0,0.0500378918802122
dutch,100,0.47384375,,0,0.0985594437073541
italian,50,0.48824861,,5,0.021986290060652
dutch,10,0.31766491,,9,0.0576193962926459
spanish,20,0.68460957,,5,0.1387414881197877
dutch,15,0.18119787,,2,0.1940864362926459
italian,50,0.45413188,,0,0.0121304399393479
spanish,30,0.59818046,,3,0.0523123781197877
italian,30,0.5208491099999999,,5,0.0545867900606519
dutch,30,0.5375284300000001,,9,0.1622441237073541
spanish,30,0.55799848,,2,0.0121303981197876
italian,30,0.40561031,,6,0.0606520099393479
dutch,15,0.52312358,,5,0.1478392737073541
spanish,30,0.47005308,,1,0.0758150018802122
dutch,50,0.4336618,,0,0.058377493707354
spanish,30,0.4086429,,0,0.1372251818802123
italian,30,0.39575435,,7,0.0705079699393479
dutch,15,0.40561031,,4,0.0303260037073541
dutch,50,0.4488248,,1,0.0735404937073541
spanish,20,0.43517817,,9,0.1106899118802122
italian,30,0.24867323,,8,0.2175890899393479
dutch,15,0.33965124,,3,0.0356330662926459
spanish,20,0.53373769,,8,0.0121303918802122
italian,30,0.42001516,,9,0.0462471599393479
dutch,50,0.49734643,,2,0.122062123707354
spanish,20,0.46322974,,7,0.0826383418802123
spanish,20,0.63760426,,6,0.0917361781197877
dutch,50,0.38286575,,3,0.007581443707354
dutch,100,0.4533736999999999,,1,0.078089393707354
dutch,30,0.61106902,,8,0.235784713707354
dutch,10,0.25246398,,6,0.1228203262926459
dutch,100,0.4647459499999999,,2,0.089461643707354
spanish,15,0.54131918,,3,0.0045489018802122
italian,15,0.41546625,,9,0.0507960699393479
italian,100,0.36315385,,0,0.1031084699393479
spanish,10,0.10462472,,2,0.4412433618802123
spanish,10,0.49507203,,3,0.0507960518802123
spanish,15,0.48142532,,2,0.0644427618802122
italian,100,0.41015915,,7,0.0561031699393479
spanish,10,0.51023502,,4,0.0356330618802123
italian,100,0.4761182,,1,0.009855880060652
spanish,10,0.22517059,,1,0.3206974918802123
italian,100,0.4897649,,6,0.023502580060652
spanish,10,0.38741471,,5,0.1584533718802123
italian,100,0.3836238999999999,,5,0.082638419939348
spanish,15,0.45489007,,0,0.0909780118802122
spanish,10,0.5216072700000001,,6,0.0242608118802122
italian,100,0.4943137999999999,,2,0.028051480060652
spanish,10,0.57088703,,7,0.0250189481197876
italian,100,0.5064442,,4,0.040181880060652
spanish,10,0.30932524,,8,0.2365428418802123
spanish,10,0.42532222,,9,0.1205458618802122
spanish,15,0.6118271500000001,,1,0.0659590681197878
italian,100,0.394238,,9,0.0720243199393479
italian,50,0.41774065,,9,0.0485216699393479
spanish,10,0.3752843099999999,,0,0.1705837718802123
dutch,10,0.54965883,,5,0.1743745237073541
spanish,15,0.3404094,,8,0.2054586818802123
dutch,100,0.4169825,,3,0.041698193707354
italian,50,0.34950717,,6,0.1167551499393479
dutch,10,0.30629264,,4,0.0689916662926459
dutch,100,0.5170583,,4,0.141773993707354
spanish,15,0.6322972,,7,0.0864291181197877
dutch,100,0.4609552,,5,0.085670893707354
italian,50,0.39954505,,7,0.0667172699393479
dutch,10,0.2949203999999999,,3,0.0803639062926459
dutch,100,0.3760424,,6,0.000758093707354
spanish,15,0.55951479,,6,0.0136467081197877
dutch,10,0.20621683,,2,0.1690674762926459
dutch,100,0.39499615,,7,0.019711843707354
italian,50,0.4518574199999999,,8,0.014404899939348
dutch,10,0.3343442,,1,0.0409401062926458
dutch,100,0.4518574,,8,0.0765730937073541
spanish,15,0.6277482999999999,,5,0.0818802181197876
dutch,100,0.4579226,,9,0.0826382937073541
spanish,15,0.42911296,,4,0.1167551218802122
dutch,10,0.24943138,,0,0.1258529262926459
spanish,15,0.6110690099999999,,9,0.0652009281197876
italian,30,0.4973464700000001,,4,0.0310841500606521
italian,50,0.40409395,,2,0.0621683699393479
dutch,15,0.3836239499999999,,6,0.008339643707354
dutch,30,0.3957543600000001,,1,0.0204700537073541
spanish,50,0.51630016,,5,0.0295679218802122
italian,20,0.47687643,,6,0.010614110060652
spanish,30,0.4313874099999999,,4,0.1144806718802123
dutch,20,0.43896892,,1,0.063684613707354
dutch,30,0.49810462,,2,0.122820313707354
spanish,50,0.576194,,4,0.0303259181197876
italian,20,0.6186505,,7,0.152388180060652
spanish,50,0.70811211,,3,0.1622440281197876
dutch,20,0.42987113,,0,0.054586823707354
spanish,50,0.52160721,,2,0.0242608718802123
italian,20,0.36542836,,8,0.1008339599393479
dutch,30,0.52843067,,3,0.153146363707354
spanish,50,0.57164511,,1,0.0257770281197876
italian,20,0.40940106,,9,0.0568612599393479
dutch,15,0.64670205,,9,0.2714177437073541
dutch,30,0.5701289,,4,0.1948445937073541
italian,20,0.45564824,,5,0.0106140799393479
spanish,50,0.56482175,,6,0.0189536681197877
dutch,30,0.52994692,,0,0.154662613707354
spanish,50,0.55724026,,7,0.0113721781197877
dutch,20,0.29871114,,6,0.0765731662926459
spanish,100,0.60272925,,3,0.0568611681197877
italian,20,0.3813494899999999,,0,0.084912829939348
dutch,20,0.46853679,,7,0.093252483707354
spanish,100,0.5883244000000001,,2,0.0424563181197877
italian,20,0.51630023,,1,0.050037910060652
dutch,20,0.46247159,,4,0.0871872837073541
spanish,100,0.5125094,,1,0.0333586818802122
spanish,50,0.70204691,,0,0.1561788281197876
dutch,20,0.42759667,,8,0.052312363707354
italian,20,0.23047764,,2,0.2357846799393479
dutch,20,0.46322972,,3,0.087945413707354
spanish,50,0.50568607,,9,0.0401820118802123
italian,20,0.5564822099999999,,3,0.0902198900606519
dutch,20,0.3358605,,9,0.0394238062926459
spanish,50,0.5966640700000001,,8,0.0507959881197878
italian,20,0.4283548199999999,,4,0.037907499939348
dutch,20,0.31235785,,2,0.0629264562926458
spanish,100,0.53904465,,0,0.0068234318802122
italian,30,0.4435178099999999,,0,0.022744509939348
italian,100,0.4313873499999999,,3,0.034874969939348
dutch,15,0.30022744,,7,0.0750568662926459
italian,30,0.45261562,,1,0.0136466999393479
italian,30,0.41698256,,2,0.0492797599393479
spanish,30,0.5299469400000001,,6,0.0159211418802122
spanish,30,0.5413191700000001,,7,0.0045489118802122
italian,30,0.4215314699999999,,3,0.044730849939348
dutch,30,0.51705837,,6,0.141774063707354
spanish,30,0.54131919,,8,0.0045488918802123
spanish,30,0.46626232,,5,0.0796057618802122
dutch,30,0.43896892,,7,0.063684613707354
dutch,30,0.25852917,,5,0.1167551362926459
spanish,30,0.36467022,,9,0.1811978618802123
dutch,15,0.52918877,,8,0.153904463707354
spanish,10,0.2584506051463929,,1,0.2874174767338194
dutch,20,0.4228209673779908,,3,0.0475366610853448
german,100,0.4556899353878942,,8,0.0720659778443006
spanish,10,0.3933118440720791,,0,0.1525562378081332
romanian,50,0.4112405445273299,,0,0.0276165869837363
italian,100,0.3933717782573972,,9,0.0728905416819507
romanian,100,0.3598948074792845,,5,0.0237291500643091
german,100,0.3823698897982884,,9,0.0012540677453051
german,100,0.4470394084313838,,7,0.0634154508877901
italian,100,0.4217072976746103,,8,0.0445550222647376
dutch,30,0.5700366098806502,,9,0.1947523035880042
dutch,50,0.3575047775437772,,3,0.0177795287488686
romanian,30,0.2645330017725214,,5,0.1190909557710722
romanian,10,0.2462473973879486,,0,0.1373765601556449
dutch,15,0.3807432451349745,,4,0.0054589388423286
romanian,10,0.1579597362113102,,5,0.2256642213322834
romanian,30,0.3735795395185073,,4,0.0100444180250863
dutch,100,0.3849271753478153,,7,0.0096428690551693
dutch,50,0.4014819856734499,,0,0.026197679380804
romanian,10,0.2548540413157425,,4,0.1287699162278511
dutch,10,0.3820658118828094,,1,0.0067815055901634
romanian,100,0.4058335867307138,,4,0.0222096291871202
dutch,20,0.3619871142910733,,2,0.0132971920015726
romanian,100,0.3277350018482633,,3,0.0558889556953303
dutch,100,0.3895847824055869,,8,0.0143004761129409
romanian,10,0.1692288458540062,,2,0.2143951116895873
dutch,10,0.1878133390726347,,0,0.1874709672200111
dutch,20,0.3219580036815181,,9,0.0533263026111278
romanian,10,0.1330119246031324,,1,0.2506120329404612
dutch,100,0.4095399946906938,,9,0.0342556883980478
romanian,10,0.3297397091633618,,3,0.0538842483802317
german,100,0.3419766592486987,,6,0.0416472982948949
spanish,10,0.0807010112830149,,2,0.4651670705971973
romanian,30,0.3546748437666832,,6,0.0289491137769103
german,50,0.3025239491771284,,9,0.0811000083664651
dutch,20,0.4196400637227917,,4,0.0443557574301458
romanian,100,0.3752730315345882,,8,0.0083509260090053
spanish,10,0.4773070926733637,,6,0.0685609892068485
german,50,0.3806282249567286,,8,0.002995732586865
italian,100,0.4828804923333293,,4,0.0166181723939813
dutch,30,0.5209999972343304,,8,0.1457156909416845
romanian,30,0.397548377365634,,7,0.0139244198220403
dutch,15,0.4233681681174866,,6,0.0480838618248407
spanish,10,0.586327244648517,,7,0.0404591627683047
dutch,20,0.3792284943337435,,6,0.0039441880410975
german,50,0.4056663026389057,,6,0.022042345095312
romanian,30,0.3934787027051081,,8,0.0098547451615145
romanian,100,0.3301905583271407,,9,0.0534333992164529
spanish,10,0.353134554715448,,8,0.1927335271647642
german,50,0.3468371960194483,,5,0.0367867615241453
german,50,0.3290178981060006,,7,0.054606059437593
dutch,20,0.3980867609770375,,8,0.0228024546843916
italian,100,0.3981497177135887,,5,0.0681126022257592
spanish,10,0.3472092930088625,,5,0.1986587888713498
romanian,100,0.3266909232964344,,2,0.0569330342471591
german,100,0.4083839692575826,,5,0.0247600117139889
italian,100,0.3916702329456886,,7,0.0745920869936593
german,100,0.396441145190937,,4,0.0128171876473433
romanian,100,0.3758883902310719,,6,0.0077355673125216
spanish,10,0.4964581370914787,,3,0.0494099447887336
dutch,30,0.3937719034765937,,7,0.0184875971839478
german,100,0.4233556312941461,,0,0.0397316737505524
german,100,0.4266805637765092,,3,0.0430566062329155
dutch,20,0.4808042110974053,,7,0.1055199048047594
spanish,10,0.4620696374612193,,4,0.0837984444189929
german,100,0.3737882447663904,,2,0.0098357127772032
italian,100,0.5074792807351411,,6,0.0412169607957931
romanian,100,0.318604019579346,,7,0.0650199379642476
german,100,0.3298755635921824,,1,0.0537483939514112
romanian,30,0.3301666655294274,,9,0.0534572920141662
dutch,15,0.4930925084329776,,5,0.1178082021403316
dutch,10,0.1937792184846725,,2,0.1815050878079734
romanian,10,0.1404916218691493,,7,0.2431323356744443
dutch,100,0.3352781502506085,,6,0.0400061560420374
romanian,20,0.2571174483471427,,3,0.1265065091964509
dutch,10,0.3101412109146879,,9,0.0651430953779579
romanian,50,0.3025514737693885,,6,0.0810724837742051
dutch,30,0.4872782666572299,,3,0.111993960364584
romanian,20,0.3069146315369895,,2,0.0767093260066041
dutch,50,0.4333716902288915,,7,0.0580873839362456
dutch,50,0.4814854717504594,,2,0.1062011654578135
romanian,20,0.3547650519136944,,1,0.0288589056298991
romanian,30,0.3466486669503024,,1,0.0369752905932912
dutch,50,0.3465991592577401,,8,0.0286851470349058
romanian,20,0.2681272357445424,,0,0.1154967217990511
dutch,10,0.3248376505275351,,8,0.0504466557651108
romanian,50,0.3565059421853582,,7,0.0271180153582353
romanian,15,0.1411002023690558,,9,0.2425237551745377
dutch,20,0.4983301595723765,,0,0.1230458532797305
dutch,50,0.3742491510273202,,6,0.0010351552653256
dutch,15,0.5875769078266495,,9,0.2122926015340036
dutch,30,0.301832012812415,,5,0.0734522934802309
romanian,20,0.3272216988296561,,4,0.0564022587139375
dutch,15,0.627949930152368,,8,0.2526656238597221
romanian,50,0.3704212513439037,,4,0.0132027061996899
romanian,20,0.2843257690534928,,8,0.0992981884901008
dutch,50,0.4396754811368574,,4,0.0643911748442114
romanian,20,0.2039390386268318,,7,0.1796849189167617
dutch,30,0.5279561301707372,,4,0.1526718238780912
dutch,15,0.384464997240729,,1,0.0091806909480831
dutch,50,0.4524448789407958,,9,0.0771605726481499
italian,100,0.3788320519693249,,3,0.087430267970023
romanian,20,0.3851161665972746,,6,0.0014922090536809
romanian,50,0.392163620212683,,5,0.0085396626690893
dutch,15,0.1987483318679421,,2,0.1765359744247037
dutch,50,0.5407332959991717,,5,0.1654489897065258
romanian,20,0.2187671495240375,,5,0.1648568080195561
dutch,15,0.489191576414802,,0,0.1139072701221561
romanian,30,0.3000356786706586,,0,0.083588278872935
romanian,50,0.4134332974617203,,3,0.0298093399181266
romanian,10,0.1766704096706418,,6,0.2069535478729517
romanian,15,0.250121359684278,,8,0.1335025978593155
romanian,50,0.3809687874797213,,8,0.0026551700638723
dutch,10,0.2786940433211703,,4,0.0965902629714756
romanian,30,0.2919409086282307,,3,0.0916830489153629
romanian,15,0.0947043132029209,,0,0.2889196443406726
dutch,20,0.4622448399780817,,1,0.0869605336854358
dutch,100,0.5065965700058395,,4,0.1313122637131935
romanian,10,0.0326613781147854,,9,0.3509625794288082
dutch,30,0.5151712619268212,,6,0.1398869556341752
dutch,10,0.3376421459748334,,3,0.0376421603178124
romanian,50,0.3674291320923736,,1,0.01619482545122
romanian,10,0.0173241654163046,,8,0.366299792127289
dutch,100,0.4470005379284192,,5,0.0717162316357732
romanian,100,0.4156743765468178,,1,0.0320504190032241
dutch,30,0.520780286196267,,0,0.1454959799036211
romanian,20,0.4647913112755432,,9,0.0811673537319496
dutch,15,0.3467234850485539,,7,0.028560821244092
romanian,100,0.3290580014708563,,0,0.0545659560727373
romanian,15,0.4530377107372836,,1,0.06941375319369
dutch,100,0.3931824671508586,,3,0.0178981608582126
romanian,15,0.1968616368665552,,2,0.1867623206770383
romanian,15,0.2747621253999127,,7,0.1088618321436808
dutch,30,0.5316594288161186,,2,0.1563751225234727
dutch,100,0.4523668858281419,,0,0.0770825795354959
romanian,15,0.3770942438449851,,6,0.0065297136986084
romanian,50,0.3508481906692418,,2,0.0327757668743518
dutch,10,0.2247329174737312,,6,0.1505513888189147
dutch,15,0.3888531075248969,,3,0.0135688012322509
dutch,10,0.4323852776790841,,7,0.0571009713864381
romanian,15,0.2832933651059882,,5,0.1003305924376053
romanian,30,0.1802000903286433,,2,0.2034238672149502
romanian,50,0.3480895776991594,,9,0.0355343798444342
romanian,15,0.4215794575174301,,4,0.0379554999738364
dutch,100,0.4415567970189545,,2,0.0662724907263085
dutch,10,0.4817164856359546,,5,0.1064321793433086
dutch,50,0.4154611345365723,,1,0.0401768282439264
dutch,30,0.3304998142500269,,1,0.0447844920426189
dutch,100,0.4570680579379115,,1,0.0817837516452655
romanian,15,0.3730929739052155,,3,0.0105309836383781
spanish,100,0.5171409456735094,,4,0.0287271362067028
german,10,0.1596069089160994,,7,0.2240170486274941
italian,50,0.2928472417659412,,4,0.1734150781734068
german,20,0.3403738443760796,,4,0.0432501131675139
italian,50,0.4249972355184176,,8,0.0412650844209303
german,10,0.3815592450187501,,5,0.0020647125248434
spanish,50,0.6239811480236606,,0,0.0781130661434482
italian,15,0.2986458759475934,,0,0.1676164439917545
german,30,0.5018907795367417,,3,0.118266821993148
german,15,0.326354987115788,,5,0.0572689704278056
spanish,15,0.6540101555980407,,5,0.1081420737178283
german,10,0.4895523656007126,,6,0.105928408057119
italian,30,0.4573028661830705,,0,0.0089594537562774
italian,10,0.2298936960162813,,3,0.2363686239230666
spanish,20,0.4390957910338305,,9,0.1067722908463817
italian,30,0.4018860723870063,,7,0.0643762475523416
italian,10,0.5341385553119518,,9,0.0678762353726037
spanish,30,0.5686829802985828,,8,0.0228148984183704
spanish,30,0.3864569658900099,,9,0.1594111159902024
spanish,20,0.4864397315983719,,0,0.0594283502818403
german,30,0.3344119518157349,,4,0.0492120057278586
spanish,50,0.490721024640427,,1,0.0551470572397853
italian,10,0.5576690323133313,,2,0.0914067123739833
german,15,0.1437371761581006,,6,0.239886781385493
german,30,0.4572171179567027,,6,0.0735931604131091
italian,50,0.4385462310517996,,9,0.0277160888875483
spanish,50,0.6666862767494864,,3,0.1208181948692741
german,20,0.3547687996074882,,7,0.0288551579361054
italian,20,0.5746553431582513,,7,0.1083930232189033
italian,20,0.406295031867896,,9,0.0599672880714519
spanish,20,0.5671386367676449,,7,0.0212705548874325
italian,20,0.337178140672681,,8,0.1290841792666669
german,10,0.3903493106493161,,4,0.0067253531057224
german,30,0.5366921361747179,,5,0.1530681786311242
spanish,15,0.4250064726893067,,4,0.1208616091909056
spanish,20,0.5795709651948326,,8,0.0337028833146203
italian,30,0.2903557069792457,,8,0.1759066129601023
italian,15,0.3581182281659884,,1,0.1081440917733596
spanish,50,0.4929267006745948,,2,0.0529413812056174
german,30,0.2686438384270493,,2,0.1149801191165443
spanish,15,0.5876175140255673,,6,0.0417494321453549
italian,30,0.4106425723498026,,1,0.0556197475895453
german,20,0.4185726760739731,,9,0.0349487185303794
italian,50,0.3622840912403527,,6,0.1039782286989952
italian,30,0.3888185408411186,,6,0.0774437790982293
german,15,0.3688338085409546,,3,0.014790149002639
spanish,30,0.4544351582647248,,1,0.0914329236154875
italian,10,0.4971575102690248,,6,0.0308951903296768
italian,30,0.4863770915805775,,4,0.0201147716412295
german,15,0.2572054817759716,,0,0.126418475767622
spanish,30,0.5756163995558767,,3,0.0297483176756644
spanish,15,0.3403020044291788,,8,0.2055660774510335
german,15,0.3340483302417079,,1,0.0495756273018856
italian,30,0.56933405350665,,5,0.103071733567302
spanish,30,0.5462734324333456,,2,0.0004053505531332
dutch,20,0.4226962194356907,,5,0.0474119131430448
italian,10,0.2807820393585428,,5,0.1854802805808051
german,15,0.6123443637789835,,2,0.2287204062353898
german,20,0.3202045204099498,,8,0.0634194371336437
spanish,30,0.4162734932766468,,4,0.1295945886035654
italian,30,0.4129880229405033,,3,0.0532742969988446
german,20,0.5433174195815984,,6,0.1596934620380047
spanish,30,0.5865355867682267,,7,0.0406675048880144
german,10,0.2912805951948761,,8,0.0923433623487175
german,30,0.4453078613554332,,1,0.0616839038118395
german,20,0.4040652509308755,,5,0.0204412933872819
german,15,0.3096056148102314,,4,0.0740183427333622
spanish,30,0.4497837773423505,,0,0.0960843045378617
italian,50,0.4494349830416305,,7,0.0168273368977174
italian,10,0.4227197242716164,,8,0.0435425956677315
italian,30,0.4469221477138754,,2,0.0193401722254725
spanish,30,0.5457062229587916,,6,0.0001618589214207
italian,10,0.5197242582786517,,4,0.0534619383393036
german,30,0.3408033197094565,,0,0.0428206378341371
spanish,15,0.5790703506758714,,7,0.0332022687956591
german,10,0.3166583995926033,,9,0.0669655579509903
spanish,30,0.3957209988101756,,5,0.1501470830700366
italian,10,0.622556605766827,,7,0.156294285827479
spanish,15,0.5830321873975557,,9,0.0371641055173433
german,20,0.3862333428024441,,3,0.0026093852588505
italian,15,0.3879239312264888,,2,0.0783383887128591
german,10,0.2788963445196207,,3,0.1047276130239728
spanish,50,0.5432434536935029,,4,0.0026246281867093
spanish,15,0.4378851301963501,,0,0.1079829516838621
italian,20,0.4749784750271851,,1,0.0087161550878371
spanish,100,0.5024966018204584,,0,0.0433714800597538
spanish,100,0.5205807046900385,,7,0.0252873771901738
german,15,0.333670452470131,,8,0.0499535050734626
spanish,20,0.475741719423742,,2,0.0701263624564703
german,20,0.2975693213319005,,1,0.0860546362116931
german,50,0.3428296711736831,,2,0.0407942863699105
italian,15,0.6396862398388341,,6,0.1734239198994861
spanish,50,0.4548319310126719,,9,0.0910361508675403
german,50,0.4428875300149875,,1,0.0592635724713939
italian,100,0.4722579262039762,,1,0.0059956062646282
german,10,0.3804838470225324,,2,0.0031401105210612
spanish,100,0.5971234874368971,,8,0.0512554055566848
italian,20,0.5060627167858955,,3,0.0398003968465475
italian,15,0.4400079852251302,,5,0.0262543347142177
italian,20,0.2255208728642084,,2,0.2407414470751395
italian,50,0.3645560680106988,,1,0.1017062519286491
italian,10,0.5965736202489629,,0,0.1303113003096149
italian,15,0.604781779163178,,7,0.13851945922383
italian,50,0.3989361069775299,,2,0.067326212961818
italian,15,0.3448242416274999,,9,0.121438078311848
spanish,100,0.5831007516842153,,3,0.0372326698040029
italian,15,0.204653410391512,,8,0.2616089095478359
german,50,0.4739049803111136,,4,0.0902810227675199
spanish,10,0.434966509767322,,9,0.1109015721128903
german,20,0.2886190716383692,,0,0.0950048859052244
spanish,20,0.5176753315580482,,3,0.028192750322164
german,15,0.3636675518799331,,9,0.0199564056636604
spanish,100,0.486504758075579,,5,0.0593633238046332
italian,20,0.3612237617586674,,0,0.1050385581806805
spanish,100,0.5592589920463917,,2,0.0133909101661794
german,50,0.4049539902797653,,3,0.0213300327361716
spanish,20,0.3110881857528038,,4,0.2347798961274084
italian,100,0.4581473830068215,,2,0.0081149369325264
spanish,100,0.4928325451042956,,1,0.0530355367759167
spanish,100,0.4603267049372979,,6,0.0855413769429144
german,50,0.3846518730528804,,0,0.0010279155092867
spanish,20,0.5908253435677324,,5,0.0449572616875201
italian,50,0.5027904036349083,,5,0.0365280836955603
italian,10,0.5876028216141863,,1,0.1213405016748383
german,20,0.2406975411446082,,2,0.1429264163989853
german,15,0.1944519547519735,,7,0.18917200279162
italian,50,0.4237002201631091,,0,0.0425620997762388
italian,20,0.519705847502209,,5,0.053443527562861
